Expected_Profit_Dollars,Expected_Profitability_Ratio,Expected_Loss_Dollars,Expense_Load_Dollars,Expected_Profit_Dollars_With_Bind,Submission ID,Broker Name,Channel,Broker Tier,Historical Bind Rate,Industry,Client Revenue ($M),Locations,State,Building Value ($),Contents Value ($),BI Value ($),Submission Complete,CAT Zone,Bind Propensity Score,Total Insured Value ($),Expected Value,Days to Quote,Prior Claims,Bind_Flag,_Derived_Premium,_Assumed_Loss_Ratio,Expected_Premium_Used,Assumed_Expense_Ratio,Assumed_Bind_Probability,,
88524.25,0.15,337570.13,169676.09,73475.13,SUB0868,Alpha Risk,Portal,Platinum,0.78,Manufacturing,174,5,OH,40697590,6899524,2807005,Yes,No,0.83,50404119,41835418,6,No,1,,0.57,595770.47,0.28,0.83,1,0
6942.94,0.06,86229.28,32829.35,3054.89,SUB0869,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,10,10,FL,12406985,2779636,672115,No,Yes,0.44,15858736,6977843,4,Yes,0,,0.68,126001.56,0.26,0.44,1,0
6472.87,0.08,51185.15,23165.84,2653.88,SUB0870,SecureEdge,Wholesaler,Silver,0.4,Retail,38,5,CA,11105992,3499730,1350711,No,No,0.41,15956433,6542137,3,No,0,,0.63,80823.86,0.29,0.41,1,0
12334.84,0.08,102797.58,35286.63,7524.25,SUB0871,Beta Cover,Email,Gold,0.65,Manufacturing,128,2,FL,14773167,3804795,3203127,Yes,Yes,0.61,21781089,13286464,4,No,1,,0.68,150419.05,0.23,0.61,0.99,0
86875.85,0.16,345644.55,126860.86,76450.75,SUB0872,Alpha Risk,Portal,Platinum,0.78,Manufacturing,173,5,OH,38422842,7959638,3371390,Yes,No,0.88,49753870,43783405,1,No,1,,0.62,559381.26,0.23,0.88,1.01,0
4870.66,0.07,44175.34,18266.29,1607.32,SUB0873,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,36,10,FL,9627200,2212520,1020969,No,Yes,0.33,12860689,4244027,4,No,0,,0.66,67312.29,0.27,0.33,1,0
34657.9,0.27,65157.09,27269.58,15942.63,SUB0874,SecureEdge,Wholesaler,Silver,0.4,Retail,20,5,CA,13459210,3784487,1526933,No,No,0.46,18770630,8634489,1,No,0,,0.51,127084.56,0.21,0.46,0.99,0
7831.71,0.05,94395.13,43088.14,4777.34,SUB0875,FastBind,Email,Silver,0.5,Office Space,62,3,CO,11083871,2255602,753970,No,No,0.61,14093443,8597000,1,No,1,,0.65,145314.98,0.3,0.61,1,0
78706.62,0.26,157478.58,64108.06,71623.02,SUB0876,Alpha Risk,Portal,Platinum,0.78,Manufacturing,165,5,OH,42571548,6257296,3142402,Yes,No,0.91,51971246,47293833,10,No,1,,0.52,300293.25,0.21,0.91,0.99,0
2076.61,0.03,43094.98,18098.04,706.05,SUB0877,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,14,10,FL,10791361,1704023,796009,No,Yes,0.34,13291393,4519073,6,No,0,,0.68,63269.64,0.29,0.34,1,0
18706.17,0.05,268341.72,108228.2,16274.36,SUB0878,Alpha Risk,Portal,Platinum,0.78,Manufacturing,174,5,OH,40439971,6989489,2704787,Yes,No,0.87,50134247,43616794,5,No,1,,0.68,395276.08,0.27,0.87,1,0
39745.4,0.24,88257.13,38702.91,21065.06,SUB0879,SecureEdge,Wholesaler,Silver,0.4,Retail,56,5,CA,15831879,2649604,1298826,No,No,0.53,19780309,10483563,4,No,0,,0.53,166705.44,0.23,0.53,1,0
25739.67,0.21,68647.69,25467.25,11068.06,SUB0880,SecureEdge,Wholesaler,Silver,0.4,Retail,53,5,CA,14502999,2962700,1006339,No,No,0.43,18472038,7942976,3,No,0,,0.57,119854.61,0.21,0.43,0.99,0
14015.92,0.13,69237.2,22440.17,5886.68,SUB0881,SecureEdge,Wholesaler,Silver,0.4,Retail,58,5,CA,11694212,2741776,1693309,No,No,0.42,16129297,6774304,1,Yes,0,,0.66,105693.28,0.21,0.42,1,0
81401.33,0.2,240423.31,90762.23,77331.26,SUB0882,Alpha Risk,Portal,Platinum,0.78,Real Estate,230,8,NY,58072121,9314462,5249232,Yes,No,0.95,72635815,69004024,6,Yes,1,,0.58,412586.87,0.22,0.95,1,0
24221.81,0.1,141383.12,65167.9,17924.14,SUB0883,Beta Cover,Email,Gold,0.65,Manufacturing,101,2,FL,16240621,3328410,3470351,Yes,Yes,0.74,23039382,17049142,2,No,1,,0.61,230772.83,0.28,0.74,0.99,0
10414.09,0.17,33966.88,15276.15,3436.65,SUB0884,Delta Insure,API,Bronze,0.35,Hospitality,10,1,LA,5616753,1418070,618414,No,Yes,0.33,7653237,2525568,8,No,0,,0.57,59657.12,0.26,0.33,1,0
34318.84,0.05,487172.34,198562.25,32602.9,SUB0885,Alpha Risk,Portal,Platinum,0.78,Real Estate,250,8,NY,55262990,10557151,4744999,Yes,No,0.95,70565140,67036883,10,Yes,1,,0.68,720053.43,0.28,0.95,1.01,0
11941.79,0.16,44627.58,19471.56,6806.82,SUB0886,FastBind,Email,Silver,0.5,Office Space,72,3,CO,9392129,2184493,710141,No,No,0.57,12286763,7003454,5,Yes,0,,0.59,76040.93,0.26,0.57,1.01,0
15062.5,0.27,29399.35,11429.47,11146.25,SUB0887,Beta Cover,Email,Gold,0.65,Logistics,76,2,IL,10458679,1981991,922544,Yes,No,0.74,13363214,9888778,7,Yes,1,,0.53,55891.31,0.2,0.74,1,0
15091.81,0.14,65407.39,30194.81,11469.78,SUB0888,Beta Cover,Email,Gold,0.65,Manufacturing,115,2,FL,17324755,3156761,2805199,Yes,Yes,0.76,23286715,17697903,10,No,1,,0.59,110694.02,0.27,0.76,1,0
30386.64,0.11,183711.78,53592.13,22789.98,SUB0889,Alpha Risk,Portal,Platinum,0.78,Warehousing,79,3,TX,21084419,4948809,2388757,Yes,No,0.75,28421985,21316488,2,No,1,,0.69,267690.54,0.2,0.75,1,0
34353.62,0.12,184704.53,75516.32,31261.8,SUB0890,Alpha Risk,Portal,Platinum,0.78,Warehousing,78,3,TX,24832148,4974575,2339533,Yes,No,0.91,32146256,29253092,8,No,1,,0.63,294574.48,0.26,0.91,1.01,0
13308.92,0.26,27093.06,11366.33,6255.19,SUB0891,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,37,10,FL,6580777,2547193,1268703,No,Yes,0.47,10396673,4886436,2,No,0,,0.52,51768.31,0.22,0.47,1,0
23692.82,0.11,143616.54,57532.62,19191.18,SUB0892,Alpha Risk,Portal,Platinum,0.78,Manufacturing,168,5,OH,41621173,6052396,2965943,Yes,No,0.81,50639512,41018004,4,No,1,,0.64,224841.98,0.26,0.81,1.01,0
31776.55,0.08,253626.36,121507.04,24785.71,SUB0893,Alpha Risk,Portal,Platinum,0.78,Manufacturing,183,5,OH,38098819,7253883,3169232,Yes,No,0.78,48521934,37847108,1,No,1,,0.62,406909.94,0.3,0.78,1,0
2060.94,0.02,67471.49,29782.96,844.98,SUB0894,SecureEdge,Wholesaler,Silver,0.4,Retail,33,5,CA,14835458,2328078,1295548,No,No,0.41,18459084,7568224,5,No,0,,0.68,99315.39,0.3,0.41,1,0
36091.55,0.25,74021.3,32306.7,12992.96,SUB0895,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,24,10,FL,11791628,1579006,1104625,No,Yes,0.36,14475259,5211093,9,Yes,0,,0.52,142419.54,0.23,0.36,1,0
73982.09,0.13,327836.95,159639.48,59185.67,SUB0896,Alpha Risk,Portal,Platinum,0.78,Manufacturing,161,5,OH,38627140,6825147,3111717,Yes,No,0.8,48564004,38851203,1,No,1,,0.58,561458.51,0.28,0.8,0.99,0
26777.81,0.07,276634.83,107082.74,22225.58,SUB0897,Alpha Risk,Portal,Platinum,0.78,Real Estate,262,8,NY,56022293,10657550,4631327,Yes,No,0.83,71311170,59188271,9,No,1,,0.67,410495.37,0.26,0.83,1,0
30920.78,0.2,87799.48,35954.43,22881.38,SUB0898,Beta Cover,Email,Gold,0.65,Manufacturing,119,2,FL,13464114,3242452,3477962,Yes,Yes,0.74,20184528,14936550,8,No,1,,0.57,154674.7,0.23,0.74,1,0
42618.14,0.12,236381.51,82407.88,29406.52,SUB0899,CoreTrust,Portal,Gold,0.66,Education,79,4,NJ,24772616,3703510,2312540,Yes,No,0.69,30788666,21244179,6,No,1,,0.65,361407.53,0.23,0.69,1,0
91627.81,0.16,337661.8,142846.58,81548.75,SUB0900,Alpha Risk,Portal,Platinum,0.78,Real Estate,244,8,NY,64750929,9228946,4827176,Yes,No,0.89,78807051,70138275,7,No,1,,0.59,572136.19,0.25,0.89,1,0
18612.39,0.07,171690.73,77957.51,12098.05,SUB0901,CoreTrust,Portal,Gold,0.66,Education,106,4,NJ,22579947,3654259,2246313,Yes,No,0.65,28480519,18512337,3,No,1,,0.64,268260.64,0.29,0.65,1,0
39398.28,0.14,152121.48,81169.73,30730.66,SUB0902,Alpha Risk,Portal,Platinum,0.78,Manufacturing,191,5,OH,42821131,6072561,2993069,Yes,No,0.78,51886761,40471673,1,Yes,1,,0.56,272689.49,0.3,0.78,1,0
51557.04,0.13,260902.32,81600.16,42276.77,SUB0903,Alpha Risk,Portal,Platinum,0.78,Manufacturing,181,5,OH,36713149,6781535,2758509,Yes,No,0.82,46253193,37927618,5,No,1,,0.66,394059.52,0.21,0.82,1,0
13690.38,0.28,25405.05,9872.17,7940.42,SUB0904,FastBind,Email,Silver,0.5,Office Space,40,3,CO,9641755,1545549,907779,No,No,0.58,12095083,7015148,2,No,0,,0.52,48967.6,0.2,0.58,1,0
55579.17,0.18,169743.69,79326.28,51688.63,SUB0905,Alpha Risk,Portal,Platinum,0.78,Real Estate,247,8,NY,59046686,10935480,4972642,Yes,No,0.93,74954808,69707971,5,Yes,1,,0.56,304649.15,0.26,0.93,1,0
127160.73,0.26,248140.71,105464.5,100456.98,SUB0906,Alpha Risk,Portal,Platinum,0.78,Real Estate,230,8,NY,55539703,9548789,4766416,Yes,No,0.79,69854908,55185377,8,Yes,1,,0.52,480765.95,0.22,0.79,1,0
7640.2,0.1,46546.32,20140.03,3056.08,SUB0907,Delta Insure,API,Bronze,0.35,Hospitality,32,1,LA,8811505,967384,339666,No,Yes,0.4,10118555,4047422,9,No,0,,0.63,74326.55,0.27,0.4,1,0
28138.96,0.22,71003.78,28253.09,14913.65,SUB0908,SecureEdge,Wholesaler,Silver,0.4,Retail,45,5,CA,15413428,2769026,1147312,No,No,0.53,19329766,10244775,2,Yes,0,,0.56,127395.83,0.22,0.53,1,0
12725.69,0.25,25574.17,12139.58,5726.56,SUB0909,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,33,10,FL,4248374,1653189,1014828,No,Yes,0.45,6916391,3112375,3,No,0,,0.51,50439.44,0.24,0.45,1,0
15625.9,0.04,246683.32,107946.08,14688.34,SUB0910,Alpha Risk,Portal,Platinum,0.78,Manufacturing,192,5,OH,42587207,6861506,3171250,Yes,No,0.94,52619963,49462765,3,No,1,,0.67,370255.3,0.29,0.94,1,0
9190.02,0.19,29494.78,9941.52,2757.01,SUB0911,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,22,10,FL,6818836,2605297,814744,No,Yes,0.3,10238877,3071663,1,No,0,,0.61,48626.32,0.2,0.3,1,0
12499.1,0.03,310092.53,127900.03,11374.18,SUB0912,Alpha Risk,Portal,Platinum,0.78,Manufacturing,196,5,OH,43910949,7030544,3257670,Yes,No,0.91,54199163,49321238,8,Yes,1,,0.69,450491.66,0.28,0.91,1,0
3972.8,0.09,28119.19,10952.28,1469.94,SUB0913,Delta Insure,API,Bronze,0.35,Hospitality,42,1,LA,6096261,956385,513067,No,Yes,0.37,7565713,2799313,6,No,0,,0.65,43044.28,0.25,0.37,0.99,0
22123.24,0.16,74108.19,40651.33,16149.96,SUB0914,CoreTrust,Portal,Gold,0.66,Education,100,4,NJ,17219785,2725076,1589215,Yes,No,0.73,21534076,15719875,8,Yes,1,,0.54,136882.75,0.3,0.73,1,0
26076.98,0.19,71800.38,41727.63,13038.49,SUB0915,FastBind,Email,Silver,0.5,Office Space,41,3,CO,11124499,825299,1469441,No,No,0.5,13419239,6709619,9,Yes,0,,0.51,139604.99,0.3,0.5,1,0
44862.56,0.17,141471.95,79313.35,32301.05,SUB0916,CoreTrust,Portal,Gold,0.66,Education,99,4,NJ,20999678,4035602,2455602,Yes,No,0.72,27490882,19793435,5,No,1,,0.53,265647.86,0.3,0.72,1,0
15560,0.1,95244.02,38972.5,8558,SUB0917,FastBind,Email,Silver,0.5,Office Space,39,3,CO,13120549,1985203,801886,No,No,0.55,15907638,8749200,3,No,0,,0.64,149776.52,0.26,0.55,1,0
21406.43,0.25,43729.21,21817.25,9418.83,SUB0918,SecureEdge,Wholesaler,Silver,0.4,Retail,28,5,CA,11219262,3609343,1364534,No,No,0.44,16193139,7124981,5,No,0,,0.5,86952.9,0.25,0.44,1,0
16272.11,0.07,158238.32,68723.93,11227.75,SUB0919,Beta Cover,Email,Gold,0.65,Manufacturing,103,2,FL,17423474,3261423,2664280,Yes,Yes,0.69,23349177,16110932,5,No,1,,0.65,243234.36,0.28,0.69,1,0
58614.86,0.25,125396.12,52174.99,43961.14,SUB0920,Beta Cover,Email,Gold,0.65,Manufacturing,103,2,FL,13191611,3995412,2883570,Yes,Yes,0.75,20070593,15052944,5,Yes,1,,0.53,236185.97,0.22,0.75,1,0
14900.16,0.19,43196.72,21311.07,8791.1,SUB0921,FastBind,Email,Silver,0.5,Office Space,41,3,CO,8689137,2295033,1103222,No,No,0.59,12087392,7131561,3,Yes,0,,0.54,79407.96,0.27,0.59,1,0
62012.03,0.23,139212.3,71420.31,47129.15,SUB0922,Alpha Risk,Portal,Platinum,0.78,Warehousing,66,3,TX,29109766,5598012,1958577,Yes,No,0.76,36666355,27866429,10,No,1,,0.51,272644.65,0.26,0.76,1,0
702.88,0.01,38030.07,15704.18,281.15,SUB0923,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,19,10,FL,4318000,2092733,1288870,No,Yes,0.4,7699603,3079841,4,No,0,,0.7,54437.12,0.29,0.4,1,0
8556.07,0.05,115061.63,43842.32,4021.35,SUB0924,SecureEdge,Wholesaler,Silver,0.4,Retail,52,5,CA,15466245,3367087,1012823,No,No,0.47,19846155,9327692,9,No,0,,0.69,167460.03,0.26,0.47,1,0
149581.58,0.18,504187.24,168126.8,137615.05,SUB0925,Alpha Risk,Portal,Platinum,0.78,Real Estate,253,8,NY,57247556,10285082,4890000,Yes,No,0.92,72422638,66628826,10,Yes,1,,0.61,821895.62,0.2,0.92,0.99,0
35031.41,0.17,128290.2,46839.02,31177.95,SUB0926,Alpha Risk,Portal,Platinum,0.78,Warehousing,99,3,TX,28390312,5665780,1743991,Yes,No,0.89,35800083,31862073,9,No,1,,0.61,210160.63,0.22,0.89,1,0
148072.78,0.26,292770.62,138783.62,111054.58,SUB0927,Alpha Risk,Portal,Platinum,0.78,Manufacturing,165,5,OH,40844810,7709295,3252099,Yes,No,0.75,51806204,38854653,2,Yes,1,,0.51,579627.01,0.24,0.75,1.01,0
32483.54,0.06,346398.26,156648.36,26311.67,SUB0928,Alpha Risk,Portal,Platinum,0.78,Real Estate,230,8,NY,56874267,10722793,4756333,Yes,No,0.81,72353393,58606248,8,Yes,1,,0.65,535530.16,0.29,0.81,1,0
22947.03,0.08,181692.84,76109.5,16521.86,SUB0929,CoreTrust,Portal,Gold,0.66,Education,88,4,NJ,19694000,3465924,1843750,Yes,No,0.72,25003674,18002645,8,No,1,,0.65,280749.37,0.27,0.72,1,0
27729.49,0.11,151024.29,74399.06,20797.12,SUB0930,Beta Cover,Email,Gold,0.65,Manufacturing,123,2,FL,19345692,3273753,3353073,Yes,Yes,0.75,25972518,19479388,7,Yes,1,,0.6,253152.84,0.29,0.75,1,0
14915.93,0.04,292198.73,116174.45,14020.97,SUB0931,Alpha Risk,Portal,Platinum,0.78,Manufacturing,161,5,OH,38227006,7128981,3183917,Yes,No,0.94,48539904,45627509,8,Yes,1,,0.69,423289.12,0.27,0.94,1,0
44260.45,0.21,124555.85,44034.5,34080.55,SUB0932,Beta Cover,Email,Gold,0.65,Logistics,66,2,IL,15265503,2705489,1257546,Yes,No,0.77,19228538,14805974,3,No,1,,0.59,212850.8,0.21,0.77,1.01,0
17160.7,0.12,96348.89,29285.57,12527.31,SUB0933,Beta Cover,Email,Gold,0.65,Manufacturing,126,2,FL,19847609,4095771,2800302,Yes,Yes,0.73,26743682,19522887,6,No,1,,0.67,142795.16,0.21,0.73,1,0
8804.95,0.09,66132.09,19989.8,4138.33,SUB0934,SecureEdge,Wholesaler,Silver,0.4,Retail,44,5,CA,7852049,3078586,1433338,No,No,0.47,12363973,5811067,1,No,0,,0.7,94926.85,0.21,0.47,1,0
4877.77,0.22,12614.8,4468.38,1658.44,SUB0935,Delta Insure,API,Bronze,0.35,Hospitality,38,1,LA,4139253,951871,200000,No,Yes,0.34,5291124,1798982,7,Yes,0,,0.57,21960.95,0.2,0.34,0.99,0
10760.52,0.18,30489.61,17091.03,5165.05,SUB0936,FastBind,Email,Silver,0.5,Office Space,54,3,CO,8942880,2468451,1001548,No,No,0.48,12412879,5958181,1,Yes,0,,0.52,58341.16,0.29,0.48,0.99,0
3871.32,0.06,43136.89,16014.18,1703.38,SUB0937,FastBind,Email,Silver,0.5,Office Space,36,3,CO,8298706,2319973,678920,No,No,0.44,11297599,4970943,9,Yes,0,,0.68,63022.39,0.25,0.44,0.99,0
31930.53,0.11,179036.37,68087.04,20754.84,SUB0938,CoreTrust,Portal,Gold,0.66,Education,95,4,NJ,22084901,4466737,1843925,Yes,No,0.65,28395563,18457115,1,Yes,1,,0.64,279053.94,0.24,0.65,0.99,0
58771.52,0.25,130432.37,48205.54,44666.36,SUB0939,Beta Cover,Email,Gold,0.65,Manufacturing,136,2,FL,13331399,3814033,3311382,Yes,Yes,0.76,20456814,15547178,1,No,1,,0.55,237409.43,0.2,0.76,1,0
13414.05,0.15,54647.32,21203.74,4292.49,SUB0940,Delta Insure,API,Bronze,0.35,Hospitality,43,1,LA,6937578,1412459,200000,No,Yes,0.32,8550037,2736011,7,No,0,,0.61,89265.1,0.24,0.32,1,0
72602.6,0.27,138171.49,59137.37,58082.08,SUB0941,Alpha Risk,Portal,Platinum,0.78,Manufacturing,161,5,OH,39879867,7839697,3089371,Yes,No,0.8,50808935,40647148,2,No,1,,0.51,269911.46,0.22,0.8,1,0
11356.86,0.22,26237.6,14619.05,3747.76,SUB0942,Delta Insure,API,Bronze,0.35,Hospitality,41,1,LA,4811740,1369668,733931,No,Yes,0.33,6915339,2282061,5,No,0,,0.5,52213.51,0.28,0.33,1,0
45434.06,0.27,86405.22,38272.42,18627.96,SUB0943,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,15,10,FL,13886700,2179080,868940,No,Yes,0.41,16934720,6943235,8,No,0,,0.51,170111.69,0.22,0.41,1,0
22087.66,0.09,151533.55,67699.03,15682.24,SUB0944,Beta Cover,Email,Gold,0.65,Manufacturing,125,2,FL,19307381,4356526,3322195,Yes,Yes,0.71,26986102,19160132,8,No,1,,0.63,241320.24,0.28,0.71,1,0
55029.13,0.23,118208.85,63171.23,40721.56,SUB0945,CoreTrust,Portal,Gold,0.66,Education,104,4,NJ,19014405,3765813,1519448,Yes,No,0.74,24299666,17981752,3,No,1,,0.5,236409.21,0.27,0.74,1,0
84164.15,0.16,301801.95,140900.93,64806.4,SUB0946,Alpha Risk,Portal,Platinum,0.78,Real Estate,247,8,NY,57257229,10069194,4966133,Yes,No,0.77,72292556,55665268,7,No,1,,0.57,526867.03,0.27,0.77,1,0
57691.63,0.25,121345.46,53253.78,22499.74,SUB0947,SecureEdge,Wholesaler,Silver,0.4,Retail,50,5,CA,15451749,3009558,1336572,No,No,0.39,19797879,7721172,3,No,0,,0.52,232290.87,0.23,0.39,1,0
54118.31,0.2,159083.42,54674.67,41129.91,SUB0948,CoreTrust,Portal,Gold,0.66,Education,104,4,NJ,19171855,2843054,2268205,Yes,No,0.76,24283114,18455166,6,Yes,1,,0.59,267876.4,0.2,0.76,0.99,0
60923.93,0.3,103681.6,41402.98,49957.62,SUB0949,CoreTrust,Portal,Gold,0.66,Education,79,4,NJ,21612664,2932603,1510434,Yes,No,0.82,26055701,21365674,6,No,1,,0.5,206008.51,0.2,0.82,1,0
33609.25,0.23,75902.9,38087.94,23526.48,SUB0950,Beta Cover,Email,Gold,0.65,Logistics,83,2,IL,12712598,2723451,1277230,Yes,No,0.7,16713279,11699295,3,No,1,,0.51,147600.09,0.26,0.7,1,0
232197.32,0.27,437869.02,185954.89,195045.75,SUB0951,Alpha Risk,Portal,Platinum,0.78,Real Estate,233,8,NY,64923367,9178217,4783926,Yes,No,0.84,78885510,66263828,7,Yes,1,,0.51,856021.23,0.22,0.84,1,0
35518.16,0.15,128726.91,67882.38,21310.9,SUB0952,Beta Cover,Email,Gold,0.65,Manufacturing,104,2,FL,15489063,3676329,2608561,Yes,Yes,0.6,21773953,13064371,3,Yes,0,,0.55,232127.46,0.29,0.6,0.99,0
48711.84,0.14,213587.63,75422.35,38482.35,SUB0953,Alpha Risk,Portal,Platinum,0.78,Warehousing,93,3,TX,28894102,4322063,2033148,Yes,No,0.79,35249313,27846957,8,No,1,,0.63,337721.83,0.22,0.79,0.99,0
74435.12,0.2,212924.95,82336.41,69224.66,SUB0954,Alpha Risk,Portal,Platinum,0.78,Manufacturing,169,5,OH,41903551,7267290,3447513,Yes,No,0.93,52618354,48935069,10,No,1,,0.58,369696.47,0.22,0.93,1,0
31294.62,0.12,161706.46,58264.21,27226.32,SUB0955,Alpha Risk,Portal,Platinum,0.78,Manufacturing,169,5,OH,35362968,7992935,3397027,Yes,No,0.87,46752930,40675049,4,No,1,,0.64,251265.29,0.23,0.87,0.99,0
64535.54,0.2,180077.28,82234.73,54855.21,SUB0956,Alpha Risk,Portal,Platinum,0.78,Real Estate,237,8,NY,61937766,9047777,5078828,Yes,No,0.85,76064371,64654715,1,No,1,,0.55,326847.55,0.25,0.85,1,0
29857.32,0.21,70354.27,39688.55,13435.79,SUB0957,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,10,10,FL,9754107,2145395,1059064,No,Yes,0.45,12958566,5831354,4,Yes,0,,0.5,139900.13,0.28,0.45,0.99,0
10275,0.04,197436.89,84870.58,8425.5,SUB0958,CoreTrust,Portal,Gold,0.66,Education,82,4,NJ,23380838,4394048,2098186,Yes,No,0.82,29873072,24495919,7,No,1,,0.67,292582.47,0.29,0.82,1,0
11996.03,0.21,32614.68,11760.91,4918.37,SUB0959,SecureEdge,Wholesaler,Silver,0.4,Retail,57,5,CA,9016806,3240763,1300949,No,No,0.41,13558518,5558992,4,No,0,,0.58,56371.62,0.21,0.41,1,0
121574.12,0.16,481126.82,166446.03,102122.26,SUB0960,Alpha Risk,Portal,Platinum,0.78,Real Estate,237,8,NY,55409268,9171053,4844773,Yes,No,0.84,69425094,58317078,6,No,1,,0.63,769146.97,0.22,0.84,1.01,0
49286.98,0.17,159991.49,80766.86,40908.19,SUB0961,Alpha Risk,Portal,Platinum,0.78,Warehousing,95,3,TX,21575649,4327318,1967316,Yes,No,0.83,27870283,23132334,9,No,1,,0.55,290045.33,0.28,0.83,1,0
12241.41,0.09,92176.42,38003.25,8446.57,SUB0962,Beta Cover,Email,Gold,0.65,Logistics,77,2,IL,13097234,2355228,1370525,Yes,No,0.69,16822987,11607861,1,Yes,1,,0.65,142421.08,0.27,0.69,1.01,0
15996.34,0.11,85634.88,41914.14,11837.29,SUB0963,Beta Cover,Email,Gold,0.65,Logistics,51,2,IL,11332811,2582504,980986,Yes,No,0.74,14896301,11023262,5,Yes,1,,0.6,143545.36,0.29,0.74,1,0
14908.35,0.16,54378.38,26224,5665.17,SUB0964,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,10,10,FL,8261102,1885176,665557,No,Yes,0.38,10811835,4108497,7,Yes,0,,0.57,95510.73,0.27,0.38,1,0
52624.53,0.19,156391.57,61824.5,38942.15,SUB0965,Alpha Risk,Portal,Platinum,0.78,Warehousing,89,3,TX,22851241,4211134,1862343,Yes,No,0.74,28924718,21404291,1,No,1,,0.58,270840.6,0.23,0.74,1,0
128105.01,0.17,425804.56,181781.77,98640.85,SUB0966,Alpha Risk,Portal,Platinum,0.78,Real Estate,230,8,NY,55474864,10161472,5021619,Yes,No,0.77,70657955,54406625,4,Yes,1,,0.58,735691.34,0.25,0.77,1,0
77300.69,0.25,156587.46,70580.89,65705.59,SUB0967,Alpha Risk,Portal,Platinum,0.78,Warehousing,71,3,TX,20700720,4389547,2040871,Yes,No,0.85,27131138,23061467,6,No,1,,0.51,304469.04,0.23,0.85,0.99,0
67182.43,0.18,197924.3,100360.54,56433.24,SUB0968,Alpha Risk,Portal,Platinum,0.78,Manufacturing,174,5,OH,39546451,6025636,2646327,Yes,No,0.84,48218414,40503467,2,No,1,,0.54,365467.27,0.27,0.84,0.99,0
114384.16,0.2,330616.97,117509.36,94938.85,SUB0969,Alpha Risk,Portal,Platinum,0.78,Manufacturing,192,5,OH,39366873,7454560,2687988,Yes,No,0.83,49509421,41092819,10,Yes,1,,0.59,562510.49,0.21,0.83,1,0
56152.89,0.29,99857.03,39590.13,38745.5,SUB0970,CoreTrust,Portal,Gold,0.66,Education,114,4,NJ,17991724,2795299,2336823,Yes,No,0.69,23123846,15955453,5,Yes,1,,0.51,195600.05,0.2,0.69,1,0
119214.27,0.26,246990.69,96344.57,101332.13,SUB0971,Alpha Risk,Portal,Platinum,0.78,Manufacturing,165,5,OH,40239371,7953158,3274296,Yes,No,0.85,51466825,43746801,10,Yes,1,,0.53,462549.52,0.21,0.85,1,0
38258.6,0.12,203722.51,66396.22,33284.98,SUB0972,Alpha Risk,Portal,Platinum,0.78,Warehousing,77,3,TX,27467447,5780585,2289738,Yes,No,0.87,35537770,30917859,1,No,1,,0.66,308377.33,0.22,0.87,1,0
8039.64,0.08,69111.9,27876.95,4823.79,SUB0973,FastBind,Email,Silver,0.5,Office Space,37,3,CO,12142959,864526,508160,No,No,0.6,13515645,8109387,6,Yes,0,,0.66,105028.49,0.27,0.6,1.01,0
48013.03,0.14,224627.91,79199.79,29287.95,SUB0974,Beta Cover,Email,Gold,0.65,Manufacturing,128,2,FL,22816393,4534117,2934347,Yes,Yes,0.61,30284857,18473762,6,No,1,,0.64,351840.72,0.23,0.61,1.01,0
9091.61,0.09,68038.46,22405.43,5273.14,SUB0975,FastBind,Email,Silver,0.5,Office Space,53,3,CO,6991818,710000,1457827,No,No,0.58,9159645,5312594,4,No,0,,0.68,99535.51,0.23,0.58,1,0
39598.91,0.27,74619.34,31427.37,17423.52,SUB0976,FastBind,Email,Silver,0.5,Office Space,47,3,CO,11675421,911261,1270892,No,No,0.44,13857574,6097332,8,No,0,,0.51,145645.61,0.22,0.44,1,0
39633.82,0.18,141273.26,45302.52,25365.64,SUB0977,CoreTrust,Portal,Gold,0.66,Education,93,4,NJ,21932817,4127254,1744504,Yes,No,0.64,27804575,17794928,4,No,1,,0.62,226209.6,0.2,0.64,1,0
17243.93,0.06,197084.35,73266.37,12932.95,SUB0978,Beta Cover,Email,Gold,0.65,Manufacturing,109,2,FL,17672389,4084148,2521553,Yes,Yes,0.75,24278090,18208567,8,No,1,,0.69,287594.66,0.25,0.75,1,0
16434.41,0.19,43632.21,24810.31,6245.08,SUB0979,Delta Insure,Wholesaler,Bronze,0.35,Restaurant Chain,21,10,FL,4523195,2576355,1317302,No,Yes,0.38,8416852,3198403,8,No,0,,0.51,84876.93,0.29,0.38,0.99,0
